tconst,averageRating,numVotes
tt1406040,7.0,9
tt14060406,6.1,18
tt1406041,8.2,15
tt14060418,7.2,21
tt1406042,6.4,26
tt14060422,6.3,47
tt14060428,6.6,27
tt1406043,7.6,15
tt1406044,7.3,16
tt14060446,7.0,18
tt1406045,7.9,14
tt1406046,7.9,17
tt1406047,7.3,12
tt1406048,7.8,7
tt1406049,7.7,46
tt1406050,7.4,14
tt14060500,4.4,16
tt14060508,7.8,108
tt1406051,7.3,10
tt1406052,7.0,10
tt14060532,7.7,80
tt1406058,8.0,25
tt1406060,7.9,10
tt1406061,7.1,9
tt1406062,7.6,9
tt1406063,7.2,7
tt1406064,7.6,16
tt1406066,7.0,8
tt1406067,8.3,13
tt1406068,8.1,11
tt1406069,5.5,10
tt1406070,7.9,12
tt14060706,8.7,14
tt14060708,7.6,3089
tt1406071,8.0,8
tt1406073,8.0,7
tt1406074,7.5,12
tt14060826,6.0,469
tt14060970,7.5,8
tt14060976,7.0,20
tt14060978,7.8,22
tt14060986,6.5,626
tt14060988,6.3,10
tt14060990,6.1,7
tt14061000,5.0,6
tt14061002,3.8,848
tt14061008,6.0,3544
tt14061010,5.7,6
tt14061020,5.5,6
tt14061022,6.3,68
tt14061036,5.3,6
tt14061042,2.8,8
tt14061058,5.2,6
tt14061078,5.0,5
tt14061084,5.9,8
tt14061090,4.5,6
tt14061114,4.9,38
tt14061134,7.1,9
tt14061150,7.2,165
tt14061182,6.2,11
tt14061184,5.1,8
tt14061226,6.8,7
tt14061230,7.5,11
tt1406126,7.8,8
tt14061262,8.9,444
tt14061274,6.9,11
tt1406129,6.9,19
tt1406130,6.4,15
tt14061300,6.6,36
tt14061308,6.0,10
tt14061312,6.6,9
tt14061328,4.5,193
tt14061364,7.8,104
tt14061382,6.8,7
tt14061402,6.2,7
tt14061404,6.2,7
tt14061412,6.2,7
tt14061420,6.0,7
tt14061422,6.0,7
tt1406143,9.0,9
tt14061430,6.2,7
tt14061434,6.2,7
tt14061438,6.0,7
tt14061440,6.0,7
tt14061444,7.0,7
tt1406146,7.0,38
tt1406147,7.3,22
tt14061478,8.4,165
tt1406149,5.3,11
tt14061500,7.1,14
tt14061506,7.1,8
tt1406151,8.1,37
tt14061524,5.4,7
tt1406153,8.2,5
tt14061530,3.7,26
tt1406154,6.3,144
tt14061562,8.0,108
tt1406157,4.7,955
tt14061570,7.9,105
tt14061576,9.6,94
tt14061578,9.6,93
tt14061580,7.5,16
tt14061584,9.6,91
tt14061588,9.6,88
tt14061592,9.6,92
tt1406160,6.9,788
tt1406161,6.7,603
tt1406162,3.4,83
tt14061622,8.4,51
tt14061634,8.2,19
tt1406164,8.2,6
tt14061646,8.1,20
tt14061654,9.7,85
tt14061656,9.8,86
tt14061658,9.7,84
tt1406166,5.3,174
tt14061660,9.7,83
tt14061662,9.7,95
tt14061664,9.5,89
tt14061666,9.6,81
tt14061668,9.7,81
tt14061670,9.7,101
tt14061672,9.7,79
tt14061678,9.7,81
tt1406168,5.6,30
tt14061680,9.6,81
tt14061682,9.7,79
tt1406169,5.0,10
tt1406170,7.2,59
tt14061710,7.2,10
tt14061716,7.8,44
tt14061718,9.4,78
tt14061720,9.9,80
tt14061726,7.5,6
tt14061728,7.2,8
tt14061744,7.7,440
tt1406175,6.8,199
tt1406176,7.9,8
tt14061762,6.2,13
tt14061766,7.0,26
tt1406177,7.6,16
tt1406178,8.2,19
tt14061788,7.7,34
tt14061798,6.6,6
tt14061800,7.3,53
tt14061818,8.1,259
tt14061838,7.3,4577
tt14061860,6.3,36
tt1406189,7.3,18
tt14061892,4.7,61
tt1406190,5.7,12
tt1406191,6.9,18
tt1406192,6.9,24
tt1406193,8.2,87
tt1406194,6.4,12
tt1406195,6.8,19
tt1406197,6.5,23
tt14061978,4.0,5
tt1406198,6.6,11
tt14061982,4.6,5
tt14061984,4.2,5
tt14061986,4.2,5
tt14061988,4.2,5
tt1406199,6.4,11
tt1406200,5.7,11
tt1406201,7.6,62
tt14062014,6.5,6
tt1406202,7.3,32
tt1406203,7.4,18
tt1406204,6.4,13
tt14062042,7.3,11
tt1406205,8.0,13
tt14062058,5.2,33
tt1406206,7.2,34
tt1406207,6.9,12
tt1406208,7.3,11
tt1406209,6.4,9
tt14062114,8.2,25
tt1406215,7.9,100
tt1406216,7.9,82
tt1406217,6.0,10
tt1406218,7.4,23
tt1406219,7.8,110
tt1406220,6.9,39
tt1406221,5.8,13
tt1406222,6.1,14
tt1406223,7.1,27
tt1406224,7.6,22
tt1406225,7.7,73
tt14062254,8.5,180
tt14062256,8.1,8
tt1406226,7.2,22
tt1406227,7.1,19
tt1406228,7.1,19
tt1406229,6.9,18
tt1406230,6.9,18
tt1406231,7.1,12
tt1406232,4.2,10
tt1406233,6.3,16
tt14062332,7.2,17
tt1406235,7.8,63
tt1406236,7.2,52
tt14062384,6.4,29
tt1406249,8.1,32
tt1406250,7.1,9
tt1406251,6.1,9
tt1406263,5.3,14
tt1406264,6.0,14
tt1406265,3.9,85
tt1406266,3.3,92
tt1406267,3.9,79
tt14062672,7.9,115
tt14062678,6.6,55
tt1406268,8.2,89
tt1406271,6.6,93
tt14062852,8.4,144
tt14062858,7.8,7640
tt1406299,6.6,8
tt1406301,6.1,8
tt1406302,5.8,5
tt1406303,7.0,5
tt14063098,7.1,117
tt14063130,5.7,21
tt14063150,7.3,22
tt14063156,8.2,8
tt14063158,4.7,576
tt14063184,8.7,17
tt14063186,6.0,317
tt14063188,8.3,10
tt14063190,9.1,23
tt14063224,5.7,40
tt14063244,8.5,46
tt14063302,6.4,31
tt14063314,4.3,81
tt14063332,6.9,633
tt14063336,6.3,222
tt14063356,4.4,14
tt1406336,7.6,12
tt14063370,7.1,41
tt1406338,8.3,52
tt1406339,8.8,58
tt1406340,8.4,54
tt14063408,6.0,16
tt14063468,8.2,45
tt1406349,7.8,43
tt14063498,7.7,303
tt1406355,7.2,30
tt14063560,6.9,23
tt14063632,7.0,9
tt14063642,7.2,5
tt1406365,8.1,13
tt14063668,6.5,841
tt14063674,7.1,119
tt14063678,7.4,8508
tt14063688,6.4,63
tt1406369,7.2,9
tt14063744,4.8,26
tt1406376,7.9,8
tt14063760,9.2,12
tt1406377,8.0,8
tt14063778,8.8,138
tt1406378,7.1,9
tt1406379,8.3,18
tt14063796,6.4,6
tt14063816,5.6,5
tt14063840,9.1,11
tt14063848,7.3,12
tt14063872,5.6,7
tt14063902,5.8,6
tt14063914,9.1,13
tt14063924,6.6,22
tt14063928,8.7,7
tt14063934,7.9,20
tt14063938,6.4,20
tt14063940,5.2,22
tt14063960,8.3,60
tt14063978,8.2,9
tt14064000,8.6,29
tt14064028,6.6,6
tt1406403,7.4,38
tt14064030,6.0,7
tt14064042,5.0,7
tt14064046,5.8,5
tt14064050,6.4,52
tt14064054,8.1,11
tt14064060,6.0,5
tt14064072,6.1,352
tt14064076,5.1,29
tt14064090,8.8,13
tt1406412,7.8,28
tt1406413,8.0,31
tt14064146,9.1,15
tt14064154,6.3,6
tt14064172,7.7,19
tt14064198,7.7,11
tt14064210,6.5,6
tt14064214,6.6,57
tt14064226,7.9,7
tt14064230,7.2,5
tt14064236,7.2,5
tt14064242,7.7,16
tt14064256,7.0,6
tt14064260,3.3,52
tt14064308,5.0,10
tt14064326,5.9,67
tt14064358,6.6,7
tt1406437,2.4,24
tt14064374,8.4,15
tt1406438,3.1,25
tt14064380,5.9,168
tt1406439,7.9,50
tt14064400,6.6,7
tt14064424,9.7,10
tt14064428,9.4,11
tt14064432,9.7,11
tt14064434,9.0,12
tt14064446,9.8,10
tt14064488,7.2,6
tt14064594,6.0,6
tt14064662,6.7,547
tt14064740,7.5,89
tt14064760,8.7,2946
tt14064842,9.3,11
tt14064880,8.4,45
tt1406489,7.5,8
tt1406496,6.1,12
tt1406497,6.3,13
tt14064994,3.9,25
tt14065060,7.2,19
tt14065070,9.4,55
tt14065120,8.0,6
tt14065132,7.6,6
tt1406536,9.3,31
tt1406537,7.5,24
tt1406538,8.7,16
tt14065380,6.2,23
tt1406546,7.7,24
tt1406547,8.2,24
tt1406548,8.7,33
tt14065482,5.6,33
tt1406549,8.0,25
tt1406550,8.0,24
tt14065578,7.2,209
tt1406563,6.6,16
tt1406564,6.7,17
tt14065740,5.8,364
tt14065770,9.1,18
tt1406602,8.5,29
tt1406603,7.3,16
tt14066050,9.0,34
tt14066098,6.8,12
tt14066140,6.2,402
tt14066198,7.5,527
tt14066226,8.1,81
tt14066292,7.9,9
tt1406634,5.3,26
tt1406636,7.6,18
tt1406637,7.1,15
tt1406638,7.9,17
tt14066380,5.6,49
tt1406639,7.1,10
tt14066512,6.2,6
tt14066520,9.0,6
tt14066526,9.1,8
tt1406654,9.8,19
tt1406655,9.8,18
tt1406661,8.1,2003
tt1406662,7.0,1339
tt14066656,6.9,30
tt14066658,6.6,15
tt1406666,8.4,7
tt14066732,6.9,14
tt14066802,5.5,2910
tt14066872,10.0,12
tt14066974,8.6,25
tt1406699,6.2,7
tt1406703,7.6,8
tt1406704,6.4,8
tt1406712,8.1,5782
tt14067246,7.4,52
tt1406735,9.2,606
tt1406738,7.2,11
tt1406739,5.8,13
tt14067392,9.7,79
tt1406740,7.0,11
tt14067406,6.8,459
tt1406741,6.8,10
tt14067410,9.8,77
tt14067480,8.0,2207
tt1406749,7.4,99
tt1406750,7.1,92
tt1406751,6.4,90
tt1406752,6.9,110
tt14067554,6.0,11
tt14067574,8.3,673
tt14067592,7.9,596
tt1406761,5.6,11
tt14067632,8.1,593
tt14067652,8.4,648
tt14067654,8.2,583
tt14067658,8.6,616
tt14067660,7.4,8
tt14067672,7.8,15
tt14067676,5.4,11
tt14067684,6.5,22
tt14067688,8.6,8
tt14067696,8.1,553
tt14067700,8.1,558
tt14067704,8.7,706
tt14067714,5.1,52
tt1406772,6.1,9
tt14067750,8.7,142
tt14067766,6.2,9
tt1406780,5.7,8
tt14067808,6.4,19
tt1406781,6.0,8
tt14067842,6.8,7
tt14067866,6.8,17
tt1406787,7.9,37
tt1406788,6.9,25
tt1406789,7.8,22
tt1406790,7.9,25
tt1406791,7.3,25
tt1406792,6.8,23
tt1406793,7.9,24
tt1406794,8.1,23
tt1406795,7.8,22
tt14067950,6.2,183
tt1406796,7.2,23
tt1406797,7.4,21
tt14068024,6.9,30
tt1406805,7.0,130
tt14068054,2.9,87
tt1406806,7.5,9
tt14068158,10.0,11
tt1406823,9.1,14
tt1406824,9.2,7
tt14068256,8.2,16
tt14068282,6.5,68
tt14068330,7.8,18
tt14068416,6.0,29
tt14068428,5.2,245
tt14068444,4.0,11
tt1406845,8.4,108
tt14068546,8.2,2059
tt14068560,8.3,1992
tt14068562,8.2,1943
tt14068564,8.0,1860
tt14068566,8.2,1826
tt14068570,8.0,1836
tt14068592,8.7,1859
tt14068594,8.1,1770
tt14068596,8.5,1758
tt14068598,8.2,1747
tt14068600,8.6,1770
tt14068604,8.8,1809
tt14068606,9.0,62
tt1406861,6.2,67
tt1406862,6.6,52
tt1406863,7.0,49
tt14068634,4.6,16
tt1406864,7.3,51
tt1406865,6.8,48
tt14068662,6.4,6
tt14068698,9.7,75
tt14068738,9.5,74
tt14068740,9.7,76
tt14068742,9.6,74
tt14068744,9.8,73
tt14068746,9.7,70
tt14068748,9.6,70
tt14068750,9.7,70
tt14068752,9.7,66
tt14068756,9.6,67
tt14068758,9.6,82
tt14068760,9.6,65
tt14068762,9.7,68
tt14068764,9.7,68
tt14068768,9.6,68
tt14068808,7.2,27
tt14068810,9.4,30
tt14068812,6.7,71
tt14068816,8.9,28
tt14068844,9.0,26
tt14068854,9.3,27
tt14068864,6.4,1065
tt14068896,4.6,19
tt14068898,9.1,21
tt14068902,6.9,12
tt14068950,9.1,9
tt14068952,5.9,8
tt14068970,9.3,27
tt14069012,5.2,10
tt14069038,7.6,9
tt14069042,7.7,349
tt14069086,5.3,326
tt14069106,8.0,22
tt14069108,8.0,20
tt14069110,8.1,19
tt14069114,7.9,19
tt14069140,10.0,10
tt14069168,6.3,35
tt14069192,4.3,235
tt14069210,6.3,68
tt14069250,8.7,16
tt14069254,7.1,172
tt14069266,7.1,1262
tt14069272,6.2,12
tt14069296,7.6,6
tt1406931,7.7,373
tt1406932,7.5,404
tt1406934,7.9,371
tt1406935,7.9,592
tt14069382,7.6,66
tt14069384,7.9,64
tt14069386,7.6,63
tt14069388,7.9,60
tt14069390,6.5,10
tt14069400,7.3,124
tt14069444,9.0,5
tt14069454,7.4,123
tt14069466,8.0,8
tt14069484,6.8,28
tt14069530,7.4,21
tt14069532,7.5,23
tt14069588,8.1,31
tt14069590,7.7,23109
tt14069594,4.5,21
tt14069606,7.6,10
tt14069612,4.6,22
tt1406975,7.8,15
tt1406994,7.0,6
tt1406998,7.1,14
tt1406999,8.4,21
tt1407005,6.3,22
tt14070058,7.2,12
tt1407006,8.1,53
tt1407008,7.0,18
tt1407017,6.7,12
tt1407019,7.0,9
tt1407020,7.6,737
tt1407025,6.7,36
tt1407026,6.0,27
tt1407027,6.5,23
tt1407040,5.1,79
tt1407041,5.2,81
tt1407047,5.3,10
tt1407049,4.8,10834
tt14070492,8.2,24
tt1407050,4.7,51129
tt1407052,7.6,4738
tt14070520,8.1,12
tt1407053,4.4,90
tt1407054,8.5,6
tt1407055,6.2,657
tt1407056,7.8,11
tt1407059,7.0,22
tt1407060,7.3,234
tt14070608,7.9,65
tt1407061,5.9,16298
tt14070618,7.8,10
tt1407062,6.9,12
tt1407064,8.6,12339
tt1407065,4.9,7068
tt14070666,6.9,87
tt1407067,8.8,9
tt1407071,6.9,76
tt1407072,4.0,27
tt1407073,5.3,17
tt1407074,7.0,15
tt1407078,4.6,3461
tt1407081,6.2,177
tt14070824,4.3,53
tt1407084,5.6,12867
tt1407085,6.9,544
tt1407086,5.4,5
tt14070866,7.4,20
tt1407088,6.6,98
tt1407089,9.0,8
tt1407090,8.6,8
tt14070924,6.4,8
tt14070956,7.9,62
tt14070958,7.8,66
tt14070962,7.7,76
tt14070964,7.3,64
tt14070996,3.4,62
tt14071038,6.2,158
tt14071044,8.1,11
tt14071096,6.3,190
tt14071098,6.0,172
tt14071100,5.8,162
tt14071120,9.0,6
tt14071128,8.0,619
tt14071134,9.3,10
tt14071138,7.8,559
tt14071140,9.2,26
tt14071150,5.4,1468
tt14071158,6.2,14
tt14071168,8.2,137
tt14071172,8.2,5
tt1407118,5.7,11
tt14071202,8.0,24
tt1407121,6.0,114
tt14071212,7.9,8
tt1407122,8.0,7
tt14071250,7.8,61
tt1407126,6.9,42
tt14071272,4.7,1025
tt14071322,7.7,62
tt1407133,4.8,6
tt14071336,8.0,16
tt14071344,7.9,13
tt14071356,8.5,62
tt14071364,7.2,12
tt14071370,7.4,137
tt1407139,5.0,7
tt14071394,7.2,10
tt14071402,6.9,11
tt14071404,6.4,1609
tt14071406,7.4,11
tt14071412,2.6,105
tt14071418,7.2,10
tt14071434,6.3,16
tt1407144,7.7,15
tt14071456,8.0,12
tt1407146,5.2,53
tt14071466,7.1,11
tt14071484,7.0,10
tt14071498,7.4,11
tt14071518,2.3,130
tt14071524,7.7,13
tt14071578,8.0,981
tt1407158,6.8,28
tt14071582,7.4,13
tt14071600,6.3,413
tt14071624,7.2,27
tt14071634,5.5,32
tt14071662,7.9,5418
tt14071684,6.8,564
tt14071694,8.1,615
tt14071698,6.4,124
tt14071708,8.1,1377
tt14071738,8.3,881
tt14071746,7.9,832
tt1407175,5.9,11
tt14071750,8.1,812
tt14071756,8.1,799
tt1407176,7.0,10
tt14071760,8.2,793
tt14071764,8.4,831
tt14071770,8.6,965
tt14071776,7.2,43
tt14071778,4.8,16
tt14071780,7.7,10
tt14071808,6.5,6
tt14071820,7.7,16
tt1407187,7.2,13
tt14071882,5.6,380
tt14071884,7.5,14
tt1407190,4.1,11
tt14071948,9.0,8
tt1407201,6.6,5
tt1407207,6.0,8
tt14072070,9.1,7
tt14072114,10.0,6
tt14072134,6.2,83
tt1407214,4.4,10
tt14072142,8.0,59
tt14072162,6.8,114
tt1407217,3.6,12
tt1407219,6.2,183
tt14072200,7.0,9
tt14072206,8.2,25
tt14072212,7.6,6
tt14072236,7.3,133
tt14072238,8.6,15
tt1407229,6.8,13
tt14072292,5.4,13
tt1407230,7.7,14
tt14072300,7.3,161
tt1407231,6.8,10
tt14072358,6.4,393
tt14072384,4.6,48
tt1407240,4.6,17
tt14072404,6.2,323
tt1407242,3.2,9
tt1407246,7.3,9
tt1407248,4.3,7
tt14072480,8.2,73
tt1407251,4.8,10
tt14072556,5.9,7
tt1407258,5.0,22
tt1407259,6.2,12
tt1407261,4.3,10
tt1407262,6.1,12
tt14072620,6.2,288
tt14072630,6.7,294
tt14072642,5.5,268
tt14072690,4.8,453
tt1407273,6.9,212
tt1407274,6.9,11
tt1407277,6.4,23
tt14072792,5.3,47
tt1407280,6.1,31
tt1407283,5.5,19
tt1407290,6.0,9
tt1407291,6.8,10
tt14072910,3.5,420
tt1407293,5.6,11
tt14072954,8.5,6
tt1407298,5.7,10
tt1407301,6.4,22
tt1407302,5.7,8
tt1407306,5.0,9
tt1407315,6.2,35
tt1407316,6.0,11
tt1407324,8.2,34
tt14073254,6.5,373
tt1407326,7.2,73
tt14073300,7.1,12
tt14073308,7.5,12
tt14073318,7.2,12
tt14073326,7.2,12
tt14073334,6.8,13
tt14073350,7.5,13
tt14073362,7.8,14
tt14073372,8.0,16
tt1407341,8.0,9
tt14073460,7.5,357
tt1407355,6.6,6
tt1407356,7.3,8
tt14073564,7.7,140
tt1407357,5.1,9
tt1407358,6.4,6
tt14073592,8.6,9
tt14073678,8.6,13
tt14073690,6.4,129
tt14073694,6.2,6
tt14073780,5.1,585
tt14073836,6.9,533
tt14073844,7.5,60
tt1407385,6.8,15
tt1407386,8.2,19
tt1407387,5.2,16
tt1407388,7.7,16
tt14073880,4.0,6
tt1407390,8.4,6
tt1407392,8.4,171
tt14073936,6.9,29
tt14073958,3.6,5
tt14073964,4.9,8
tt14073976,3.8,5
tt14073984,4.2,5
tt14073996,3.4,5
tt14074042,8.3,25
tt1407406,7.0,9
tt1407407,6.7,9
tt1407408,7.0,6
tt14074098,9.1,20
tt14074110,9.0,21
tt14074112,7.8,64
tt14074132,3.0,25
tt14074140,9.2,22
tt14074146,7.4,207
tt14074150,6.2,85
tt14074156,7.4,154
tt14074166,7.3,175
tt14074180,7.2,155
tt14074184,7.4,162
tt14074188,7.2,149
tt14074194,7.4,154
tt14074198,7.5,152
tt14074220,5.5,3419
tt14074222,5.6,3131
tt14074224,5.3,3352
tt14074226,6.1,2783
tt14074228,6.1,10
tt14074234,7.3,25
tt14074238,7.1,23
tt14074280,8.2,31
tt1407432,9.0,18
tt14074362,6.4,5
tt14074394,4.2,15
tt14074412,8.1,14
tt14074458,8.6,8487
tt14074470,4.1,1091
tt14074512,5.4,5
tt14074518,7.9,23
tt14074540,7.4,21
tt14074552,7.0,458
tt14074562,6.0,550
tt14074568,9.0,157
tt14074574,8.0,25
tt14074578,8.7,10
tt14074586,6.0,612
tt14074588,7.7,23
tt14074602,7.2,99
tt14074604,7.8,25
tt14074606,6.0,5
tt14074618,3.6,21
tt14074738,8.0,22
tt14074790,7.6,21
tt14074798,6.9,15
tt14074802,6.1,16
tt14074804,6.8,15
tt14074806,7.1,13
tt14074808,7.1,14
tt14074810,7.2,15
tt14074816,4.5,11
tt1407491,8.2,6
tt14074924,9.2,7
tt14074936,2.7,564
tt14074942,8.4,19
tt14074946,8.6,21
tt14074948,8.7,17
tt14074996,2.9,31
tt14075022,7.4,13
tt14075024,7.6,11
tt14075028,6.3,150
tt14075032,8.2,10
tt14075034,7.6,12
tt14075038,8.0,11
tt14075040,7.7,11
tt14075042,8.0,9
tt14075044,7.9,9
tt14075046,8.0,7
tt14075052,8.3,7
tt14075054,8.4,8
tt14075058,8.3,7
tt14075062,8.4,7
tt14075066,8.6,7
tt14075070,8.6,9
tt14075072,8.4,99
tt14075074,8.4,8
tt14075078,8.4,107
tt14075082,8.0,93
tt14075086,8.4,9
tt1407509,5.5,12
tt14075090,9.4,9
tt14075122,7.8,19
tt14075260,7.0,153
tt14075266,6.7,182
tt14075298,5.9,43
tt14075308,6.5,78
tt14075320,7.9,500
tt14075336,6.8,366
tt14075350,8.3,16571
tt14075352,8.0,8
tt14075356,7.5,14
tt14075364,7.2,14
tt14075370,6.3,34
tt14075406,8.1,18
tt14075412,7.9,276
tt14075416,6.9,9
tt14075426,3.7,7
tt14075438,6.9,14
tt1407545,6.8,7
tt1407547,6.4,6
tt14075566,3.4,9
tt14075696,8.0,268
tt1407570,7.7,35
tt1407571,5.0,31
tt14075830,6.4,21
tt14075860,5.3,10
tt14075876,7.5,259
tt1407590,8.2,99
tt14075984,8.1,39
tt1407599,6.1,546
tt14076006,7.8,6
tt14076032,6.5,101
tt14076034,9.0,9
tt14076044,7.5,1915
tt14076048,6.6,21
tt14076114,2.6,425
tt14076142,5.8,8
tt14076146,5.8,8
tt14076180,6.1,48
tt1407619,7.3,38
tt14076220,7.9,184
tt14076242,6.5,430
tt14076248,7.3,14
tt14076256,6.9,26
tt14076258,4.8,9
tt14076278,6.6,38
tt14076282,7.2,37
tt14076284,7.0,35
tt14076292,7.0,10
tt14076294,7.1,34
tt14076318,4.0,6
tt14076326,6.5,172
tt14076336,3.8,6
tt14076346,3.8,6
tt14076350,7.3,734
tt14076354,3.5,6
tt14076356,6.6,36
tt14076382,5.8,8
tt14076418,7.0,6
tt14076438,9.2,20
tt14076480,8.0,26
tt14076484,7.1,37
tt14076496,8.9,13
tt14076500,8.1,352
tt14076528,7.7,18
tt1407657,7.5,6
tt14076572,6.4,24
tt1407659,7.0,5
tt14076600,8.0,21
tt14076608,7.2,16
tt14076692,7.7,1281
tt14076704,7.2,20
tt14076706,7.2,19
tt14076708,7.1,19
tt14076718,8.7,49
tt14076724,7.7,212
tt14076728,7.6,200
tt14076732,8.4,220
tt1407674,6.6,30
tt1407684,6.3,34
tt1407685,5.9,27
tt14076884,7.6,7
tt14076888,7.8,13
tt14076922,8.2,631
tt14076926,6.5,18
tt14076928,6.2,15
tt14076942,7.3,18
tt1407695,7.9,13
tt14076990,7.8,561
tt14077008,6.1,155
tt14077012,6.7,248
tt14077024,7.9,134
tt14077040,7.0,10
tt14077064,6.8,14
tt14077126,7.5,7
tt14077130,7.9,433
tt14077264,6.2,51
tt14077282,8.2,12
tt1407729,7.1,24
tt14077326,5.1,33
tt14077334,8.4,78
tt14077340,5.4,7
tt14077350,9.6,25
tt14077386,7.9,12193
tt14077394,7.8,10286
tt14077396,7.9,9924
tt14077400,8.3,9992
tt14077402,7.8,9189
tt14077404,7.9,8878
tt14077406,8.3,10237
tt14077408,8.3,9211
tt14077412,5.0,9
tt14077436,6.2,8
tt14077480,8.6,17
tt14077488,8.2,16
tt14077492,6.2,35
tt14077500,8.5,18
tt14077516,6.2,3415
tt1407766,3.0,12
tt14077696,7.1,3910
tt14077702,8.2,10
tt14077710,7.3,8
tt1407775,7.7,24
tt1407776,7.9,22
tt1407777,7.9,23
tt1407778,7.5,123
tt1407779,7.6,11
tt14077792,4.1,21
tt14077794,7.0,314
tt14077814,8.3,243
tt14077834,8.0,11
tt14077842,6.7,10
tt14077848,6.2,9
tt14077864,6.5,10
tt1407789,6.7,8
tt1407790,7.0,8
tt14078052,8.1,34
tt14078078,7.6,11
tt14078130,7.7,15
tt14078164,7.4,2565
tt1407818,8.7,11
tt14078182,7.3,20
tt14078186,6.3,858
tt14078190,4.9,16
tt14078202,7.8,8
tt1407822,7.2,6
tt14078222,4.4,50
tt14078232,6.1,39
tt14078240,6.6,9
tt14078302,7.8,22
tt14078316,6.5,1680
tt14078340,5.9,25
tt14078354,8.0,117
tt14078416,4.9,18
tt14078428,6.7,37
tt1407847,8.7,9
tt14078592,5.9,7
tt14078620,5.0,5
tt14078756,6.9,14
tt14078820,7.1,7
tt14078828,8.3,8
tt14078848,7.4,5
tt1407890,7.1,11
tt14079050,5.3,190
tt14079088,8.8,16
tt14079218,7.6,1598
tt1407927,7.5,3270
tt1407929,7.2,12
tt1407930,5.5,15
tt1407931,5.2,15
tt1407933,7.3,40
tt14079374,7.7,32227
tt1407939,7.5,270
tt1407940,8.4,129
tt1407943,5.7,8
tt1407949,4.2,58
tt1407957,7.0,40
tt1407958,7.5,52
tt14079608,6.6,5
tt1407961,7.5,76
tt1407962,7.4,10
tt1407965,7.5,26
tt1407967,5.6,20
tt1407969,7.0,24
tt14079692,6.4,19
tt14079696,6.8,6
tt1407972,6.6,6131
tt14079722,7.4,20
tt14079768,6.9,812
tt1407977,7.7,6
tt14079778,7.0,605
tt1407978,8.3,179
tt14079796,7.2,600
tt1407980,7.2,149
tt1407981,7.2,9
tt14079824,7.3,596
tt14079846,7.4,589
tt14079850,7.3,592
tt14079852,7.3,664
tt14079862,7.1,8
tt1407987,8.8,12
tt1407988,6.7,12
tt1407990,4.3,157
tt14079928,7.9,18
tt1407996,6.4,31
tt1407998,6.7,77
tt14080046,9.0,9
tt1408008,6.9,25
tt1408011,5.8,16
tt1408015,6.2,117
tt1408016,8.7,15
tt1408018,8.6,20
tt1408019,7.3,19
tt1408025,7.5,31
tt1408026,4.3,15
tt14080260,9.3,28
tt14080286,8.7,633
tt1408029,4.5,29
tt1408031,6.4,48
tt1408032,7.4,8
tt1408035,5.4,5
tt1408037,6.5,11
tt1408041,6.6,10
tt14080416,4.1,427
tt1408049,7.1,13
tt14080498,7.4,807
tt1408056,7.0,8
tt1408057,6.5,16
tt1408061,3.6,124
tt1408062,6.0,234
tt1408070,8.7,24
tt1408073,5.6,6
tt1408075,8.5,13
tt1408079,4.4,17
tt14080864,4.3,18
tt1408087,7.1,170
tt1408088,8.2,713
tt1408089,6.5,163
tt14080922,5.5,9
tt1408099,8.0,12
tt1408101,7.7,505038
tt14081024,6.9,8
tt14081052,5.4,15
tt1408106,5.7,6
tt1408108,6.2,58
tt14081096,2.7,13
tt1408110,7.3,69
tt1408113,6.0,7
tt1408116,6.6,58
tt1408117,7.0,82
tt1408118,3.8,402
tt14081182,8.0,6
tt14081190,3.6,27
tt14081208,6.4,188
tt14081212,6.8,6
tt14081282,4.7,12
tt1408130,7.8,7
tt14081324,7.4,434
tt14081326,6.6,366
tt14081328,7.6,347
tt14081330,7.4,302
tt14081332,7.3,262
tt14081336,5.8,20
tt14081340,5.9,19
tt14081344,6.2,27
tt14081376,6.5,22
tt14081396,6.4,9
tt14081458,9.5,17
tt14081460,6.8,607
tt14081490,5.6,7
tt14081546,6.3,109
tt14081566,7.8,14
tt14081630,3.4,55
tt14081634,6.7,2481
tt14081636,5.7,25
tt14081638,5.8,26
tt14081642,5.8,23
tt14081644,5.5,25
tt14081722,7.4,8
tt14081736,6.5,783
tt14081750,7.0,9
tt14081752,8.2,6
tt1408178,7.7,361
tt1408179,7.3,23
tt1408180,7.5,26
tt14081828,6.2,16
tt14081862,8.4,563
tt14081864,6.8,15
tt14081908,6.5,114
tt14081914,5.7,180
tt14081930,7.3,28
tt1408194,8.0,28
tt1408195,7.5,25
tt1408196,7.8,80
tt14081982,8.8,378
tt14081986,6.8,9
tt1408199,8.1,16
tt14082086,6.5,10
tt1408209,6.3,16
tt1408210,6.8,7
tt1408214,7.2,17
tt14082142,6.5,23
tt1408215,7.1,18
tt14082156,5.6,66
tt14082166,9.1,14
tt14082186,4.0,212
tt14082220,7.7,192
tt14082240,6.5,6
tt14082248,5.8,5
tt1408231,7.4,13
tt14082346,7.3,100
tt1408235,9.2,11
tt1408241,7.6,5
tt14082428,3.9,19
tt14082432,9.1,58
tt1408251,6.9,24
tt1408253,6.1,127117
tt1408254,8.7,36
tt1408255,8.4,5
tt14082556,7.3,17
tt1408256,6.5,7
